"sample_id","Actinomycetaceae","Aerococcus","Aeromonas","Akkermansia","Alcaligenes faecalis et rel.","Allistipes et rel.","Anaerobiospirillum","Anaerofustis","Anaerostipes caccae et rel.","Anaerotruncus colihominis et rel.","Anaerovorax odorimutans et rel.","Aneurinibacillus","Aquabacterium","Asteroleplasma et rel.","Atopobium","Bacillus","Bacteroides fragilis et rel.","Bacteroides intestinalis et rel.","Bacteroides ovatus et rel.","Bacteroides plebeius et rel.","Bacteroides splachnicus et rel.","Bacteroides stercoris et rel.","Bacteroides uniformis et rel.","Bacteroides vulgatus et rel.","Bifidobacterium","Bilophila et rel.","Brachyspira","Bryantella formatexigens et rel.","Bulleidia moorei et rel.","Burkholderia","Butyrivibrio crossotus et rel.","Campylobacter","Catenibacterium mitsuokai et rel.","Clostridium (sensu stricto)","Clostridium cellulosi et rel.","Clostridium colinum et rel.","Clostridium difficile et rel.","Clostridium felsineum et rel.","Clostridium leptum et rel.","Clostridium nexile et rel.","Clostridium orbiscindens et rel.","Clostridium ramosum et rel.","Clostridium sphenoides et rel.","Clostridium stercorarium et rel.","Clostridium symbiosum et rel.","Clostridium thermocellum et rel.","Collinsella","Coprobacillus catenaformis et rel.","Coprococcus eutactus et rel.","Corynebacterium","Desulfovibrio et rel.","Dialister","Dorea formicigenerans et rel.","Eggerthella lenta et rel.","Enterobacter aerogenes et rel.","Enterococcus","Escherichia coli et rel.","Eubacterium biforme et rel.","Eubacterium cylindroides et rel.","Eubacterium hallii et rel.","Eubacterium limosum et rel.","Eubacterium rectale et rel.","Eubacterium siraeum et rel.","Eubacterium ventriosum et rel.","Faecalibacterium prausnitzii et rel.","Fusobacteria","Gemella","Granulicatella","Haemophilus","Helicobacter","Klebisiella pneumoniae et rel.","Lachnobacillus bovis et rel.","Lachnospira pectinoschiza et rel.","Lactobacillus catenaformis et rel.","Lactobacillus gasseri et rel.","Lactobacillus plantarum et rel.","Lactobacillus salivarius et rel.","Lactococcus","Leminorella","Megamonas hypermegale et rel.","Megasphaera elsdenii et rel.","Methylobacterium","Micrococcaceae","Mitsuokella multiacida et rel.","Moraxellaceae","Novosphingobium","Oceanospirillum","Oscillospira guillermondii et rel.","Outgrouping clostridium cluster XIVa","Oxalobacter formigenes et rel.","Papillibacter cinnamivorans et rel.","Parabacteroides distasonis et rel.","Peptococcus niger et rel.","Peptostreptococcus anaerobius et rel.","Peptostreptococcus micros et rel.","Phascolarctobacterium faecium et rel.","Prevotella melaninogenica et rel.","Prevotella oralis et rel.","Prevotella ruminicola et rel.","Prevotella tannerae et rel.","Propionibacterium","Proteus et rel.","Pseudomonas","Roseburia intestinalis et rel.","Ruminococcus bromii et rel.","Ruminococcus callidus et rel.","Ruminococcus gnavus et rel.","Ruminococcus lactaris et rel.","Ruminococcus obeum et rel.","Serratia","Sporobacter termitidis et rel.","Staphylococcus","Streptococcus bovis et rel.","Streptococcus intermedius et rel.","Streptococcus mitis et rel.","Subdoligranulum variable at rel.","Sutterella wadsworthia et rel.","Tannerella et rel.","Uncultured Bacteroidetes","Uncultured Chroococcales","Uncultured Clostridiales I","Uncultured Clostridiales II","Uncultured Mollicutes","Uncultured Selenomonadaceae","Veillonella","Vibrio","Weissella et rel.","Wissella et rel.","Xanthomonadaceae","Yersinia et rel."
"Sample-912",1,0,0,38,2,65,0,0,83,27,24,0,0,0,1,2,12,1,17,12,15,9,14,145,652,2,1,73,4,0,138,6,3,33,245,9,69,0,270,50,270,13,75,20,129,0,4,35,99,2,4,5,151,5,9,7,40,21,4,97,2,28,6,21,196,7,0,0,1,3,9,65,138,1,10,15,2,2,0,1,4,0,0,1,1,0,2,519,58,10,17,16,6,0,3,6,47,12,1,4,2,6,1,11,58,43,45,31,339,5,550,1,24,4,10,643,9,12,0,0,1068,163,54,0,2,3,2,0,1,3
"Sample-913",0,0,0,76,1,30,0,0,90,12,22,0,0,0,1,1,9,1,11,7,11,4,8,49,427,1,0,68,2,0,129,4,1,16,461,7,37,0,424,34,148,45,40,73,105,0,4,2,235,1,2,3,289,5,6,4,14,24,3,204,1,11,3,85,748,4,0,0,0,2,3,52,185,0,10,13,10,55,0,1,3,0,0,6,0,0,1,32,426,14,40,9,2,0,2,7,12,3,0,3,1,4,0,14,242,21,88,32,1308,0,185,0,90,4,33,1104,6,9,0,2,17,38,8,0,1,2,1,0,0,2
"Sample-914",1,0,0,18,2,12,0,0,56,10,14,0,0,0,1,2,9,0,7,5,12,4,1,14,477,1,1,76,5,0,58,5,1,20,20,7,18,0,21,87,139,7,40,11,89,0,30,8,160,2,3,41,194,14,10,5,15,106,3,138,2,16,2,12,82,6,0,0,1,3,5,18,62,1,34,13,1,4,0,1,7,0,0,1,1,0,2,24,89,5,15,8,2,0,3,5,280,54,1,2,2,6,1,7,5,11,60,10,461,0,27,1,291,7,83,299,8,6,0,0,24,31,10,0,2,3,2,0,1,3
"Sample-915",1,0,0,22,2,11,0,0,59,16,25,0,0,0,1,2,8,0,6,4,11,4,1,15,111,1,1,26,2,0,53,5,2,213,33,7,124,0,59,35,103,20,54,10,53,0,4,36,49,1,3,6,132,4,8,5,9,20,3,56,2,12,2,15,27,6,0,0,0,3,4,33,131,1,9,13,2,7,0,1,4,0,0,1,1,0,2,27,69,6,9,7,3,0,3,5,13,4,1,2,1,5,1,6,10,11,43,18,251,0,42,1,73,3,21,627,7,6,0,0,87,99,18,0,2,3,2,0,1,2
"Sample-916",0,0,0,29,1,25,0,0,88,37,14,0,0,0,0,1,10,1,10,10,13,6,4,110,686,1,0,177,2,0,194,4,0,17,198,17,24,0,180,178,277,3,174,12,388,0,69,4,190,1,3,7,145,5,6,4,7,37,2,115,1,21,7,87,285,5,0,0,0,2,3,57,392,0,7,10,1,1,0,1,3,0,0,108,0,0,2,697,190,11,47,14,4,0,2,28,1237,328,1,4,1,4,0,17,82,27,37,6,466,0,863,0,49,3,20,733,10,10,2,0,332,122,8,0,2,2,2,0,1,2
"Sample-917",1,0,0,19,2,87,0,0,202,32,33,0,0,0,1,2,13,0,12,24,19,10,20,57,1743,2,1,58,3,0,97,6,16,59,123,12,148,0,72,201,165,4,144,10,107,0,6,7,260,2,4,124,163,6,17,6,13,21,4,130,2,43,4,22,376,7,0,0,1,3,6,44,163,1,10,16,2,2,0,2,4,0,0,2,1,0,3,187,110,5,20,16,5,0,3,6,143,34,1,4,2,7,1,16,33,34,49,35,473,0,124,1,126,6,36,507,11,15,3,0,403,80,101,0,3,4,2,0,1,3
"Sample-918",1,0,0,12,2,22,0,0,223,11,17,0,0,0,0,2,10,0,13,6,12,4,4,68,394,1,0,80,3,0,110,5,2,45,21,14,49,0,24,95,79,13,144,12,127,0,4,28,286,1,3,3,184,8,10,4,10,4,4,99,2,54,2,52,449,5,0,0,0,3,4,34,58,0,8,13,1,1,0,1,3,0,0,1,0,0,2,29,302,4,25,9,3,0,3,5,18,4,1,3,1,5,0,16,15,46,112,8,1126,0,28,1,33,5,17,363,8,7,0,0,21,24,9,0,5,3,1,0,1,2
"Sample-919",1,0,0,24,2,12,0,0,58,11,12,0,0,0,1,2,8,0,7,4,11,4,1,12,1369,1,1,81,3,0,77,5,1,22,94,6,89,0,177,81,87,5,33,31,74,0,10,8,70,1,3,44,115,8,7,5,9,12,4,84,2,13,2,110,355,6,0,0,1,3,4,22,105,0,70,13,1,2,0,1,4,0,0,1,0,0,2,155,130,6,45,8,2,0,3,5,13,4,1,2,1,5,1,10,90,32,41,17,367,0,141,1,161,11,70,2294,13,6,0,0,22,20,10,0,8,3,3,0,1,2
"Sample-920",1,0,0,185,3,257,0,0,67,46,24,0,0,0,1,3,27,7,65,71,28,23,117,176,66,2,1,113,6,0,174,6,1,142,146,20,145,0,316,88,486,4,79,17,152,0,5,4,160,2,4,5,171,5,15,7,42,78,4,88,5,28,5,16,241,8,0,0,1,4,8,42,191,1,47,78,85,3,0,2,4,0,0,2,1,1,3,204,72,22,24,62,7,0,4,6,24,10,1,11,4,8,1,12,176,47,112,163,653,2,365,1,188,8,57,965,11,27,5,1,456,199,61,0,4,5,4,0,1,4
"Sample-921",1,0,0,18,3,64,0,0,78,28,35,0,0,0,1,2,12,2,11,11,20,5,3,34,217,2,1,60,3,0,183,6,1,90,126,16,183,0,139,142,236,5,47,11,122,0,47,8,108,2,4,11,118,11,10,6,15,34,4,64,2,45,5,26,96,7,0,0,1,4,6,63,251,1,11,16,2,2,0,2,4,0,0,2,1,0,3,274,131,9,46,19,5,0,4,7,93,39,1,6,2,7,1,21,23,43,115,10,211,1,262,1,29,4,11,415,11,15,2,0,752,193,14,0,3,4,2,0,2,3
"Sample-922",1,0,0,33,3,32,0,1,95,77,31,0,0,0,1,1,15,1,20,9,15,7,4,95,1021,1,0,185,2,0,472,4,21,22,910,43,22,0,357,310,427,3,98,12,686,0,81,5,431,1,3,3,407,14,10,4,10,32,2,62,1,39,6,31,1644,5,0,0,0,2,5,127,303,2,8,18,1,5,0,1,13,0,0,2,0,0,2,1803,105,16,110,18,3,0,2,79,269,48,1,7,2,5,0,29,261,191,60,20,636,0,1555,0,27,4,35,977,12,11,1,0,96,104,35,0,2,3,2,0,1,2
"Sample-923",1,0,0,51,3,64,0,0,61,66,35,0,0,0,1,1,17,1,25,11,17,7,7,84,211,2,1,164,2,0,396,5,1,26,424,195,33,0,189,164,361,3,115,7,282,0,30,4,616,1,3,4,628,17,8,5,12,66,3,59,2,55,3,30,2193,6,0,0,0,3,5,118,425,1,10,14,1,2,0,1,3,0,0,1,1,0,2,2831,212,17,145,25,4,0,3,8,511,118,2,9,1,5,1,15,40,137,81,41,976,1,777,1,18,4,11,825,21,18,0,0,541,238,20,0,2,3,2,0,1,2
"Sample-924",1,0,0,13,3,15,0,1,101,14,21,0,0,0,1,2,11,0,8,5,14,5,1,13,23,2,1,334,3,0,107,6,1,27,132,10,115,0,29,186,281,4,114,22,164,0,22,4,255,2,4,12,284,8,10,7,12,21,4,107,2,71,3,49,1177,8,0,0,1,4,5,39,189,1,11,17,2,2,0,2,5,0,0,11,1,0,3,50,316,5,35,9,4,0,4,8,35,8,1,3,2,7,1,39,44,58,227,16,1001,0,49,1,421,9,102,589,10,7,0,0,29,91,13,0,3,3,2,0,1,3
"Sample-925",1,0,0,21,2,23,0,0,282,13,28,0,0,0,1,2,10,0,8,7,13,5,3,47,25,2,1,90,2,0,255,5,1,29,148,8,31,0,111,115,103,3,141,26,120,0,12,3,189,1,3,11,246,11,8,5,10,51,3,76,3,90,3,29,669,6,0,0,1,3,4,75,331,1,11,14,1,1,0,1,4,0,0,1,1,0,2,45,125,10,28,11,3,0,3,6,14,4,1,4,2,6,1,43,57,45,51,45,1096,0,106,1,40,4,13,84,9,7,0,0,24,27,11,0,3,3,2,0,1,3
"Sample-926",0,0,0,16,2,37,0,0,29,14,12,0,0,0,0,1,12,3,12,15,13,8,10,64,620,1,0,45,2,0,173,4,0,17,336,10,16,0,47,40,104,2,66,16,75,0,35,3,135,1,2,2,124,9,9,3,7,24,2,32,1,33,3,68,674,4,0,0,0,2,4,208,64,0,6,10,1,1,0,1,2,0,0,1,0,0,2,379,42,8,24,19,2,0,2,23,16,4,1,4,1,4,0,11,32,155,31,16,415,0,77,0,61,4,22,676,6,10,0,0,2298,28,27,0,1,2,1,0,0,2
"Sample-927",0,0,0,27,2,76,0,0,48,23,19,0,0,0,0,1,9,2,6,10,13,4,2,68,700,1,0,38,2,0,44,3,0,16,153,5,12,0,100,17,188,3,34,10,72,0,31,4,186,1,2,38,74,8,7,3,7,8,2,34,2,14,2,11,338,4,0,0,0,2,3,33,16,0,6,9,1,1,0,1,3,0,0,1,0,0,2,338,29,6,44,12,3,0,2,4,9,3,0,3,1,4,0,5,40,29,36,3,243,0,156,0,14,2,6,515,5,8,1,0,1140,194,14,0,1,2,1,0,0,1
"Sample-928",1,0,0,34,2,87,0,1,115,24,28,0,0,0,1,2,26,2,21,18,17,14,24,207,132,2,0,155,3,0,196,5,1,21,128,23,25,0,104,130,443,6,395,16,302,0,29,10,618,2,3,4,451,6,7,5,9,48,3,87,2,115,5,108,635,6,0,1,0,3,4,112,263,0,9,15,1,2,0,1,4,0,0,1,0,0,2,1256,98,7,132,25,3,0,3,6,14,5,1,8,5,5,0,51,110,126,117,363,1003,0,1053,1,82,6,35,2061,13,14,0,0,178,130,13,0,3,3,3,0,1,2
"Sample-929",1,0,0,20,11,18,0,0,377,9,9,0,0,0,1,1,12,1,11,15,11,4,2,107,581,1,0,191,2,1,355,4,1,71,141,7,31,0,25,406,270,5,243,32,227,0,390,11,794,1,2,4,642,16,8,4,13,5,3,238,1,28,2,370,2286,5,0,0,0,2,4,90,26,0,7,12,1,1,0,1,3,0,0,1,1,0,2,64,362,6,145,13,2,0,2,26,590,117,0,5,1,6,0,13,4,99,64,257,1882,3,33,0,51,5,21,436,12,10,0,0,20,18,8,0,3,3,1,0,1,2
"Sample-930",1,0,0,15,2,12,0,0,50,15,58,0,0,0,1,2,8,0,7,4,12,4,1,10,671,1,1,35,4,0,87,5,1,25,651,7,51,0,124,80,271,10,45,15,82,0,4,15,135,1,3,4,138,8,10,5,11,47,3,42,3,26,2,113,147,6,0,0,1,3,5,51,103,1,9,15,2,2,0,1,4,0,0,1,1,0,2,132,80,9,13,7,3,0,3,5,13,4,1,2,2,5,1,16,9,93,62,6,533,1,255,1,281,18,164,480,8,6,0,0,23,38,19,0,2,3,2,0,1,2
"Sample-931",0,0,0,47,2,11,0,0,45,18,72,0,0,0,1,1,8,0,6,4,10,3,1,14,630,1,0,23,3,0,67,4,1,19,207,7,43,0,142,24,304,11,25,11,147,0,5,40,24,1,3,4,63,5,9,4,16,4,3,14,2,11,3,23,33,5,0,0,0,2,6,23,36,0,8,11,1,1,0,1,3,0,0,1,0,0,2,644,36,8,12,7,6,0,3,4,12,3,0,2,1,5,0,7,23,17,55,7,163,3,308,1,87,4,39,625,7,5,0,0,87,79,16,0,2,4,1,0,1,2
"Sample-932",0,0,0,10,2,18,0,0,172,9,13,0,0,0,0,1,46,1,41,21,13,7,27,314,452,1,0,178,2,0,223,4,0,18,32,12,18,0,46,82,83,12,81,37,192,0,3,3,548,1,3,101,430,4,7,4,8,10,3,134,1,17,2,14,154,5,0,0,0,2,3,41,52,0,7,11,1,1,0,1,3,0,0,1,0,0,2,70,74,3,24,28,2,0,2,4,27,36,1,7,1,4,0,12,3,11,186,43,1956,0,54,0,17,3,7,478,6,14,0,0,20,18,9,0,2,2,1,0,1,2
"Sample-933",0,0,0,10,2,56,0,0,253,11,8,0,0,0,0,1,88,3,78,48,23,26,60,2122,26,1,0,425,2,0,262,4,0,16,20,31,16,0,12,275,68,6,226,16,403,0,42,2,276,1,2,123,233,5,7,4,8,3,3,241,1,232,2,50,389,5,0,0,0,2,3,56,72,0,7,10,1,1,0,1,3,0,0,1,0,0,2,56,499,2,24,81,2,0,2,4,15,9,1,50,2,4,0,44,9,10,216,15,1078,0,26,0,26,4,8,37,22,30,1,0,17,16,8,1,2,2,1,0,0,2
"Sample-934",1,0,0,35,4,75,0,0,1162,11,26,0,0,0,1,2,28,2,44,17,19,11,44,872,288,1,1,244,2,1,126,5,1,33,291,34,142,0,90,39,240,15,109,55,159,0,17,4,88,1,3,282,502,7,9,6,10,9,5,309,2,48,2,41,912,6,0,0,1,3,5,37,33,0,9,14,1,1,0,1,4,0,0,1,1,0,3,114,49,10,88,43,3,0,3,5,21,10,1,28,2,5,1,17,35,59,36,78,1861,0,105,1,434,6,117,198,32,26,0,0,24,21,10,2,24,3,2,0,1,2
"Sample-935",1,0,0,192,3,369,0,0,196,29,50,0,0,0,0,1,36,1,47,63,32,9,23,225,370,1,0,109,2,0,192,4,1,29,341,33,84,0,154,105,387,3,110,8,282,0,12,5,389,1,2,2,140,23,8,4,7,14,2,38,1,26,16,63,781,4,0,0,0,2,4,42,116,0,7,10,1,1,0,1,2,0,0,1,0,0,2,2119,122,31,231,59,2,0,2,5,122,31,1,15,1,4,0,10,43,35,67,43,839,0,621,0,18,3,8,576,17,35,12,0,2497,207,46,0,2,2,1,0,0,2
"Sample-936",2,1,0,25,9,27,0,0,53,31,47,0,0,0,2,2,11,0,10,7,15,5,2,25,911,2,1,64,3,1,131,6,13,27,558,13,31,0,246,66,238,5,86,20,123,0,142,10,155,2,4,10,238,39,11,10,23,10,4,33,8,44,6,20,258,7,0,1,1,3,7,44,49,1,10,16,2,2,0,2,6,0,0,2,1,0,3,229,77,14,61,12,4,0,3,8,33,8,1,3,7,9,1,25,85,60,217,43,399,8,259,1,25,4,8,426,9,9,1,0,43,137,13,0,2,4,2,0,3,3
"Sample-937",8,0,0,62,21,48,0,1,53,30,46,0,0,0,9,1,10,0,8,9,12,8,6,119,46,2,0,48,11,2,97,5,1,22,823,267,17,0,154,109,505,7,114,6,541,0,27,7,142,1,7,19,239,36,9,5,23,16,3,26,2,17,3,81,69,7,0,0,0,3,5,17,37,0,11,12,1,1,0,2,5,0,0,1,3,0,2,99,108,24,21,17,71,0,10,14,20,5,1,6,4,6,1,120,9,17,106,6,589,7,79,1,108,71,117,2073,444,12,1,0,28,22,10,0,2,3,3,0,2,2
"Sample-938",1,0,0,63,6,64,0,0,513,13,28,0,0,0,1,1,13,0,15,14,12,6,15,50,539,1,0,153,2,1,326,4,1,22,223,20,79,0,205,258,220,3,381,10,294,0,48,6,792,1,2,187,544,13,9,4,10,30,2,282,1,163,4,183,1386,4,0,0,0,2,4,79,217,0,10,12,1,2,0,18,3,0,0,1,1,0,2,228,303,17,76,14,3,0,2,4,10,3,0,3,1,4,0,106,363,109,62,25,2291,2,221,0,115,6,43,636,8,11,2,0,347,28,8,1,2,2,1,0,1,2
"Sample-939",2,0,0,57,4,33,0,0,54,18,27,0,0,0,2,3,15,1,13,9,20,7,3,41,272,3,1,36,4,0,113,9,1,34,103,27,43,0,53,105,122,5,56,8,66,0,50,5,109,3,5,131,103,11,12,8,15,25,5,44,5,26,7,22,339,10,0,0,1,5,7,34,139,1,14,22,4,3,0,3,7,0,0,3,1,0,4,147,72,8,69,21,6,0,5,9,36,10,2,5,3,9,1,11,19,28,23,8,408,1,130,1,24,5,10,481,13,12,1,0,1494,73,41,2,6,4,3,0,1,4
"Sample-940",1,0,0,30,3,29,0,0,30,14,15,0,0,0,1,2,12,0,10,6,17,7,2,21,102,2,1,26,3,0,67,8,1,27,74,20,22,0,38,42,82,5,34,6,46,0,25,5,43,3,5,68,56,6,9,7,13,12,4,14,3,19,4,11,247,8,0,0,1,4,6,24,74,1,12,17,2,2,0,2,6,0,0,2,1,0,3,120,34,3,49,16,4,0,4,7,34,8,1,4,2,8,1,7,9,20,13,5,199,0,104,1,16,3,7,357,12,9,0,0,1222,51,23,1,4,3,2,0,1,3
"Sample-941",1,0,0,21,2,301,0,0,27,10,31,0,0,0,1,1,26,1,24,18,36,12,28,474,21,2,1,32,2,1,94,5,1,19,52,8,14,0,54,13,103,6,22,6,73,0,15,5,77,1,3,7,74,5,7,5,10,3,3,25,2,27,3,7,457,6,0,0,1,3,4,43,16,1,9,13,1,1,0,2,4,0,0,1,1,0,2,45,15,3,21,67,2,0,3,6,31,10,1,9,1,5,1,8,11,28,22,3,147,0,59,1,38,3,17,95,15,28,1,0,23,22,10,0,8,2,1,0,1,2
"Sample-942",1,0,0,30,3,22,0,0,34,11,8,0,0,0,1,2,11,0,9,11,15,6,10,43,74,2,1,26,3,0,96,6,1,26,94,7,28,0,90,44,75,11,42,8,66,0,21,4,50,2,4,29,83,6,8,6,14,4,3,43,2,54,3,18,418,7,0,0,1,4,5,36,23,1,10,19,2,2,0,2,4,0,0,2,1,0,2,41,26,6,16,15,3,0,3,6,15,5,1,3,2,6,1,26,68,31,14,3,191,1,88,1,63,4,26,71,9,8,2,0,27,26,12,0,4,3,2,0,1,3
"Sample-943",0,0,0,72,2,98,0,0,346,14,26,0,0,0,1,1,54,3,47,57,19,26,111,1218,20,2,0,317,2,0,267,4,0,22,132,14,25,0,67,237,173,2,309,27,397,0,152,2,1641,1,2,4,818,6,7,4,8,17,2,239,1,223,7,102,1168,4,0,0,0,2,3,65,117,0,8,25,1,1,0,1,3,0,0,1,0,0,1,301,467,17,53,25,2,0,2,52,808,73,1,37,1,4,0,178,164,221,176,53,2936,0,215,1,201,9,67,1956,139,31,0,0,18,27,8,0,2,2,1,0,0,2
"Sample-944",0,0,0,60,4,30,0,0,264,28,23,0,0,0,1,1,8,0,7,4,10,3,1,22,543,1,0,215,2,0,174,4,1,18,362,35,21,0,292,262,152,4,246,13,309,0,89,6,919,1,2,9,362,7,9,4,9,20,2,254,1,88,2,199,1541,4,0,0,0,2,4,43,138,0,7,11,1,1,0,1,3,0,0,23,0,0,1,118,285,18,39,14,2,0,2,8,54,11,0,2,1,4,0,63,439,96,88,41,1630,1,298,0,22,3,10,282,11,8,0,0,147,26,8,0,1,2,1,0,1,2
"Sample-945",1,0,0,57,8,23,0,0,156,12,36,0,0,0,1,1,10,1,14,8,12,5,6,258,1350,1,0,71,2,1,27,4,0,97,245,5,1036,0,79,19,146,4,32,4,60,0,53,4,209,1,2,20,89,5,10,16,11,2,2,85,5,10,2,10,55,5,0,0,0,2,4,13,14,0,7,12,1,7,0,1,3,0,0,1,1,0,2,176,29,5,24,11,3,0,2,4,12,5,0,6,5,5,0,8,17,41,33,3,346,3,79,0,31,3,12,205,11,10,0,0,18,56,8,0,1,2,2,0,1,2
"Sample-946",0,0,0,20,2,22,0,0,19,15,18,0,0,0,0,1,11,0,9,7,11,4,3,52,252,1,0,27,2,0,60,4,2,17,80,12,25,0,65,31,106,3,36,16,48,0,63,5,97,1,3,85,113,6,6,3,8,7,2,12,2,37,2,9,546,5,0,0,0,2,3,28,43,0,7,10,1,1,0,1,14,0,0,1,0,0,1,147,24,4,51,8,3,0,2,5,11,4,0,3,1,4,0,10,33,29,44,13,181,0,232,0,38,4,18,767,6,6,1,0,69,46,31,2,1,2,1,0,1,2
"Sample-947",0,0,0,81,3,73,0,0,55,51,21,0,0,0,1,1,12,0,13,31,17,9,20,63,983,1,0,171,2,0,428,4,1,23,433,90,83,0,367,133,342,3,71,11,220,0,47,6,476,1,3,5,141,5,9,4,9,27,2,30,1,88,6,222,654,5,0,0,0,2,4,445,140,0,8,12,1,2,0,1,3,0,0,2,0,0,2,484,60,39,31,20,20,0,2,35,19,15,1,5,2,5,0,39,318,81,80,174,828,0,324,1,555,10,138,209,8,12,7,0,46,92,17,0,2,3,2,0,1,2
"Sample-948",0,0,0,34,3,49,0,0,268,14,21,0,0,0,1,1,98,2,50,64,22,13,87,257,103,1,0,218,3,0,301,4,1,38,152,37,39,0,34,273,91,9,177,18,207,0,50,14,525,1,3,3,479,8,8,4,9,71,2,119,1,150,5,1431,1283,5,0,0,0,2,4,71,188,0,8,12,1,1,0,1,4,0,0,1,0,0,2,129,214,5,46,16,2,0,2,11,15,8,1,12,1,5,0,473,5,88,149,103,1248,0,83,0,27,4,11,378,14,19,3,0,23,66,42,0,3,3,2,0,1,2
"Sample-949",0,0,0,67,2,148,0,0,360,10,14,0,0,0,0,1,42,1,60,42,18,25,20,298,442,1,0,147,2,0,283,4,1,24,107,13,45,0,58,136,120,5,248,19,214,0,15,13,204,1,2,3,321,4,9,4,8,31,2,147,1,133,11,100,2099,5,0,0,0,2,4,88,229,0,7,12,1,1,0,1,3,0,0,1,0,0,2,135,237,8,61,25,2,0,2,20,12,5,1,11,1,4,0,105,54,119,69,146,743,0,68,0,21,3,7,582,7,16,20,0,140,84,10,0,3,2,2,0,1,2
"Sample-950",0,0,0,14,2,82,0,0,22,13,8,0,0,0,0,1,14,4,14,27,15,7,70,202,35,1,0,23,2,0,43,4,0,16,35,5,12,0,46,18,38,3,23,4,34,0,5,3,15,1,2,4,32,3,5,4,8,4,2,11,1,22,3,15,533,5,0,0,0,2,3,15,31,0,7,11,1,1,0,1,3,0,0,1,0,0,2,178,20,7,7,42,2,0,2,6,12,4,1,5,1,4,0,8,24,74,8,2,66,0,78,0,23,2,9,108,6,15,5,0,50,45,16,0,3,2,1,0,0,2
"Sample-951",1,0,0,50,2,41,0,0,20,11,9,0,0,0,1,2,12,0,11,10,17,6,5,61,34,2,1,31,2,0,77,6,1,21,39,8,14,0,55,19,72,4,28,9,65,0,6,4,34,2,3,4,45,4,7,5,11,4,3,13,2,23,7,19,641,7,0,0,1,3,4,18,36,1,9,14,2,2,0,1,4,0,0,1,1,0,2,176,19,6,12,21,3,0,3,6,407,107,1,4,2,6,1,13,6,26,15,5,106,0,140,1,17,3,7,72,10,11,0,0,53,50,11,0,3,2,2,0,1,2
"Sample-952",1,0,0,45,3,26,0,1,456,18,27,0,0,0,1,1,12,1,14,7,13,5,5,78,66,1,0,236,3,0,122,5,1,21,78,7,30,0,448,100,502,6,212,113,307,0,7,5,1031,1,3,3,369,45,8,5,9,23,3,167,2,35,3,24,214,5,0,0,0,2,4,32,110,0,9,12,1,2,0,1,4,0,0,1,0,0,2,257,109,10,183,15,3,0,3,5,437,87,1,5,1,5,0,13,78,19,242,31,1084,0,137,0,311,15,139,1142,7,9,0,0,51,101,10,0,2,3,2,0,1,2
"Sample-953",0,0,0,14,2,52,0,0,49,9,8,0,0,0,0,1,18,2,12,7,13,9,5,59,31,1,0,44,2,0,54,5,1,18,33,7,12,0,38,12,66,5,26,4,44,2,5,5,17,1,3,7,38,4,6,4,9,3,2,8,1,19,2,17,705,5,0,0,0,3,3,17,41,0,8,12,1,1,0,1,3,0,0,1,0,0,2,335,18,2,11,33,2,0,3,6,12,4,1,3,1,5,0,4,4,18,10,4,73,0,121,0,14,2,6,176,7,8,0,0,72,69,10,0,2,2,1,0,0,2
"Sample-954",1,0,0,65,2,23,0,0,282,11,26,0,0,0,1,1,20,1,20,11,13,7,7,79,206,1,0,206,3,0,289,4,1,21,519,20,77,0,232,164,414,4,103,9,215,0,65,12,554,1,3,11,401,10,10,4,10,73,2,223,2,144,3,68,530,5,0,0,1,2,5,155,91,0,8,12,1,1,0,1,5,0,0,1,0,0,2,78,387,13,131,14,2,0,2,5,521,89,1,4,1,5,0,36,211,52,160,82,2081,1,187,0,808,19,230,1376,7,8,0,0,29,51,10,0,5,3,2,0,1,2
"Sample-955",1,0,0,45,2,174,0,0,303,14,16,0,0,0,1,1,31,2,42,25,31,11,8,548,81,1,0,222,2,0,318,5,1,19,99,20,20,0,124,51,236,5,128,14,266,0,14,11,218,1,3,7,174,8,8,4,9,16,3,75,2,84,6,183,1855,6,0,0,0,2,5,56,171,0,8,13,1,1,0,1,4,0,0,1,0,0,2,660,202,10,42,46,3,0,3,9,10378,1549,1,16,2,5,0,29,77,259,85,32,778,0,216,1,386,11,115,501,15,22,3,0,214,31,35,0,6,3,2,0,1,2
"Sample-956",1,0,0,69,6,38,0,0,91,15,33,0,0,0,1,2,20,1,17,21,15,7,12,203,249,2,0,135,3,1,410,5,1,133,372,8,50,0,417,125,346,5,211,36,339,0,176,12,1032,2,3,3,504,8,10,6,10,36,3,121,3,98,3,500,1921,6,0,3,1,3,5,122,146,0,10,14,1,1,0,4,4,0,0,1,1,0,2,146,384,43,106,16,3,0,3,34,108,7,2,9,2,6,1,39,251,59,162,481,2275,0,619,1,64,11,51,866,17,14,0,0,23,34,10,0,8,3,2,0,1,2
"Sample-957",1,0,0,18,2,22,0,0,193,18,20,0,0,0,1,2,10,0,10,11,14,5,7,37,21,2,1,149,3,0,194,5,1,38,96,14,41,0,43,279,221,3,154,10,141,0,9,3,178,1,3,186,209,5,8,5,10,31,3,124,2,59,3,37,472,6,0,0,1,3,4,78,264,0,10,15,1,2,0,1,4,0,0,4,1,0,2,97,86,8,28,10,3,0,3,8,107,25,1,4,2,6,1,24,74,64,58,13,744,0,477,1,86,9,50,1103,8,8,1,0,31,41,11,0,10,3,2,0,1,2
